"Date","Season","Sweek","Block","Rotation","Tillage","Cover","NitrateN"
2022-11-03,"2022-23",16,"1","R4","P","Ref",4.5
2022-11-03,"2022-23",16,"1","R5","P","Ref",5.91
2022-11-03,"2022-23",16,"2","R4","P","Ref",6.13
2022-11-03,"2022-23",16,"2","R5","P","Ref",3.17
2022-11-03,"2022-23",16,"3","R4","P","Ref",7.35
2022-11-03,"2022-23",16,"3","R5","P","Ref",2.87
2022-11-03,"2022-23",16,"4","R4","P","Ref",1.78
2022-11-03,"2022-23",16,"4","R5","P","Ref",8.17
2022-11-03,"2022-23",16,"1","R4","P","V",20.01
2022-11-03,"2022-23",16,"1","R5","P","V",17.27
2022-11-03,"2022-23",16,"2","R4","P","V",9.82
2022-11-03,"2022-23",16,"2","R5","P","V",22.34
2022-11-03,"2022-23",16,"3","R4","P","V",11.86
2022-11-03,"2022-23",16,"3","R5","P","V",13.68
2022-11-03,"2022-23",16,"4","R4","P","V",1.21
2022-11-03,"2022-23",16,"4","R5","P","V",14.95
2022-11-03,"2022-23",16,"1","R4","H","B",16.7
2022-11-03,"2022-23",16,"1","R5","H","B",27.93
2022-11-03,"2022-23",16,"2","R4","H","B",21.98
2022-11-03,"2022-23",16,"2","R5","H","B",26.93
2022-11-03,"2022-23",16,"3","R4","H","B",24.33
2022-11-03,"2022-23",16,"3","R5","H","B",35.73
2022-11-03,"2022-23",16,"4","R4","H","B",22.83
2022-11-03,"2022-23",16,"4","R5","H","B",33.07
2022-11-03,"2022-23",16,"1","R4","H","Ref",2.86
2022-11-03,"2022-23",16,"1","R5","H","Ref",4.34
2022-11-03,"2022-23",16,"2","R4","H","Ref",4.59
2022-11-03,"2022-23",16,"2","R5","H","Ref",5.07
2022-11-03,"2022-23",16,"3","R4","H","Ref",4.34
2022-11-03,"2022-23",16,"3","R5","H","Ref",1.81
2022-11-03,"2022-23",16,"4","R4","H","Ref",1.51
2022-11-03,"2022-23",16,"4","R5","H","Ref",1.72
2022-11-03,"2022-23",16,"1","R4","H","V",7.45
2022-11-03,"2022-23",16,"1","R5","H","V",16.47
2022-11-03,"2022-23",16,"2","R4","H","V",13.38
2022-11-03,"2022-23",16,"2","R5","H","V",23.41
2022-11-03,"2022-23",16,"3","R4","H","V",9.76
2022-11-03,"2022-23",16,"3","R5","H","V",13.91
2022-11-03,"2022-23",16,"4","R4","H","V",15.64
2022-11-03,"2022-23",16,"4","R5","H","V",11.49
2022-11-03,"2022-23",16,"1","R4","NT","B",18.74
2022-11-03,"2022-23",16,"1","R5","NT","B",18.36
2022-11-03,"2022-23",16,"2","R4","NT","B",14.77
2022-11-03,"2022-23",16,"2","R5","NT","B",15.46
2022-11-03,"2022-23",16,"3","R4","NT","B",14.99
2022-11-03,"2022-23",16,"3","R5","NT","B",16.49
2022-11-03,"2022-23",16,"4","R4","NT","B",22.98
2022-11-03,"2022-23",16,"4","R5","NT","B",27.76
2022-11-03,"2022-23",16,"1","R4","NT","Ref",3.21
2022-11-03,"2022-23",16,"1","R5","NT","Ref",10.98
2022-11-03,"2022-23",16,"2","R4","NT","Ref",1.27
2022-11-03,"2022-23",16,"2","R5","NT","Ref",4.38
2022-11-03,"2022-23",16,"3","R4","NT","Ref",3.66
2022-11-03,"2022-23",16,"3","R5","NT","Ref",9.88
2022-11-03,"2022-23",16,"4","R4","NT","Ref",4.97
2022-11-03,"2022-23",16,"4","R5","NT","Ref",4.95
2022-11-03,"2022-23",16,"1","R4","NT","V",26.71
2022-11-03,"2022-23",16,"1","R5","NT","V",17.73
2022-11-03,"2022-23",16,"2","R4","NT","V",35.34
2022-11-03,"2022-23",16,"2","R5","NT","V",23.71
2022-11-03,"2022-23",16,"3","R4","NT","V",5.24
2022-11-03,"2022-23",16,"3","R5","NT","V",24.09
2022-11-03,"2022-23",16,"4","R4","NT","V",14.31
2022-11-03,"2022-23",16,"4","R5","NT","V",15.94
2022-11-17,"2022-23",18,"1","R4","P","B",24.05
2022-11-17,"2022-23",18,"1","R5","P","B",28.66
2022-11-17,"2022-23",18,"2","R4","P","B",32.67
2022-11-17,"2022-23",18,"2","R5","P","B",28.83
2022-11-17,"2022-23",18,"3","R4","P","B",14.12
2022-11-17,"2022-23",18,"3","R5","P","B",26.85
2022-11-17,"2022-23",18,"4","R4","P","B",63.42
2022-11-17,"2022-23",18,"4","R5","P","B",29.32
2022-11-17,"2022-23",18,"1","R4","P","Ref",2.17
2022-11-17,"2022-23",18,"1","R5","P","Ref",2.49
2022-11-17,"2022-23",18,"2","R4","P","Ref",5.84
2022-11-17,"2022-23",18,"2","R5","P","Ref",2.23
2022-11-17,"2022-23",18,"3","R5","P","Ref",1.48
2022-11-17,"2022-23",18,"4","R4","P","Ref",0.38
2022-11-17,"2022-23",18,"4","R5","P","Ref",4.27
2022-11-17,"2022-23",18,"1","R4","P","V",29.77
2022-11-17,"2022-23",18,"1","R5","P","V",23.51
2022-11-17,"2022-23",18,"2","R4","P","V",13.66
2022-11-17,"2022-23",18,"2","R5","P","V",29.56
2022-11-17,"2022-23",18,"3","R4","P","V",11.47
2022-11-17,"2022-23",18,"3","R5","P","V",17.78
2022-11-17,"2022-23",18,"4","R4","P","V",0.43
2022-11-17,"2022-23",18,"4","R5","P","V",22.04
2022-11-17,"2022-23",18,"1","R4","H","B",21.74
2022-11-17,"2022-23",18,"1","R5","H","B",35.09
2022-11-17,"2022-23",18,"2","R4","H","B",26.83
2022-11-17,"2022-23",18,"2","R5","H","B",31.81
2022-11-17,"2022-23",18,"3","R4","H","B",29.15
2022-11-17,"2022-23",18,"3","R5","H","B",52.51
2022-11-17,"2022-23",18,"4","R4","H","B",22.52
2022-11-17,"2022-23",18,"4","R5","H","B",34.89
2022-11-17,"2022-23",18,"1","R4","H","Ref",1.42
2022-11-17,"2022-23",18,"1","R5","H","Ref",3.05
2022-11-17,"2022-23",18,"2","R4","H","Ref",2.89
2022-11-17,"2022-23",18,"2","R5","H","Ref",2.92
2022-11-17,"2022-23",18,"3","R4","H","Ref",1.37
2022-11-17,"2022-23",18,"3","R5","H","Ref",0.76
2022-11-17,"2022-23",18,"4","R4","H","Ref",0.41
2022-11-17,"2022-23",18,"4","R5","H","Ref",0.23
2022-11-17,"2022-23",18,"1","R4","H","V",8.26
2022-11-17,"2022-23",18,"1","R5","H","V",20.87
2022-11-17,"2022-23",18,"2","R4","H","V",17.51
2022-11-17,"2022-23",18,"2","R5","H","V",29.66
2022-11-17,"2022-23",18,"3","R4","H","V",10.49
2022-11-17,"2022-23",18,"3","R5","H","V",16.52
2022-11-17,"2022-23",18,"4","R4","H","V",19.32
2022-11-17,"2022-23",18,"4","R5","H","V",12.07
2022-11-17,"2022-23",18,"1","R4","NT","B",21.77
2022-11-17,"2022-23",18,"1","R5","NT","B",23.98
2022-11-17,"2022-23",18,"2","R4","NT","B",17.42
2022-11-17,"2022-23",18,"2","R5","NT","B",21.01
2022-11-17,"2022-23",18,"3","R4","NT","B",18.44
2022-11-17,"2022-23",18,"3","R5","NT","B",32.8
2022-11-17,"2022-23",18,"4","R4","NT","B",31.02
2022-11-17,"2022-23",18,"4","R5","NT","B",37.77
2022-11-17,"2022-23",18,"1","R4","NT","Ref",1.37
2022-11-17,"2022-23",18,"1","R5","NT","Ref",10.23
2022-11-17,"2022-23",18,"2","R4","NT","Ref",0.36
2022-11-17,"2022-23",18,"2","R5","NT","Ref",2.68
2022-11-17,"2022-23",18,"3","R4","NT","Ref",0.92
2022-11-17,"2022-23",18,"3","R5","NT","Ref",8.1
2022-11-17,"2022-23",18,"4","R4","NT","Ref",2.75
2022-11-17,"2022-23",18,"4","R5","NT","Ref",1.63
2022-11-17,"2022-23",18,"1","R4","NT","V",20.61
2022-11-17,"2022-23",18,"1","R5","NT","V",24.24
2022-11-17,"2022-23",18,"2","R4","NT","V",26.8
2022-11-17,"2022-23",18,"2","R5","NT","V",30.8
2022-11-17,"2022-23",18,"3","R4","NT","V",4.22
2022-11-17,"2022-23",18,"3","R5","NT","V",34.83
2022-11-17,"2022-23",18,"4","R4","NT","V",24.58
2022-11-17,"2022-23",18,"4","R5","NT","V",19.35
2022-12-01,"2022-23",20,"1","R4","P","B",22.81
2022-12-01,"2022-23",20,"1","R5","P","B",28.94
2022-12-01,"2022-23",20,"2","R4","P","B",37.25
2022-12-01,"2022-23",20,"2","R5","P","B",31.97
2022-12-01,"2022-23",20,"3","R4","P","B",17.12
2022-12-01,"2022-23",20,"3","R5","P","B",31.66
2022-12-01,"2022-23",20,"4","R4","P","B",61.41
2022-12-01,"2022-23",20,"4","R5","P","B",29.87
2022-12-01,"2022-23",20,"1","R4","P","Ref",1.32
2022-12-01,"2022-23",20,"1","R5","P","Ref",1.13
2022-12-01,"2022-23",20,"2","R4","P","Ref",5
2022-12-01,"2022-23",20,"2","R5","P","Ref",1.74
2022-12-01,"2022-23",20,"3","R4","P","Ref",1.84
2022-12-01,"2022-23",20,"3","R5","P","Ref",0.65
2022-12-01,"2022-23",20,"4","R4","P","Ref",0.05
2022-12-01,"2022-23",20,"4","R5","P","Ref",1.91
2022-12-01,"2022-23",20,"1","R4","P","V",32.6
2022-12-01,"2022-23",20,"1","R5","P","V",27.36
2022-12-01,"2022-23",20,"2","R4","P","V",14.9
2022-12-01,"2022-23",20,"2","R5","P","V",29.47
2022-12-01,"2022-23",20,"3","R4","P","V",10.62
2022-12-01,"2022-23",20,"3","R5","P","V",22.35
2022-12-01,"2022-23",20,"4","R4","P","V",0.34
2022-12-01,"2022-23",20,"4","R5","P","V",26.97
2022-12-01,"2022-23",20,"1","R4","H","B",24.42
2022-12-01,"2022-23",20,"1","R5","H","B",33.32
2022-12-01,"2022-23",20,"2","R4","H","B",29.13
2022-12-01,"2022-23",20,"2","R5","H","B",32.41
2022-12-01,"2022-23",20,"3","R4","H","B",30.41
2022-12-01,"2022-23",20,"3","R5","H","B",49.14
2022-12-01,"2022-23",20,"4","R4","H","B",22.47
2022-12-01,"2022-23",20,"4","R5","H","B",31.92
2022-12-01,"2022-23",20,"1","R4","H","Ref",0.89
2022-12-01,"2022-23",20,"1","R5","H","Ref",2.15
2022-12-01,"2022-23",20,"2","R4","H","Ref",1
2022-12-01,"2022-23",20,"2","R5","H","Ref",1.36
2022-12-01,"2022-23",20,"3","R4","H","Ref",0.48
2022-12-01,"2022-23",20,"3","R5","H","Ref",0.25
2022-12-01,"2022-23",20,"4","R4","H","Ref",0.2
2022-12-01,"2022-23",20,"4","R5","H","Ref",-0.01
2022-12-01,"2022-23",20,"1","R4","H","V",8.64
2022-12-01,"2022-23",20,"1","R5","H","V",19.79
2022-12-01,"2022-23",20,"2","R4","H","V",18.75
2022-12-01,"2022-23",20,"2","R5","H","V",29.44
2022-12-01,"2022-23",20,"3","R4","H","V",11.09
2022-12-01,"2022-23",20,"3","R5","H","V",16.3
2022-12-01,"2022-23",20,"4","R4","H","V",19.62
2022-12-01,"2022-23",20,"4","R5","H","V",11.57
2022-12-01,"2022-23",20,"1","R4","NT","B",21.51
2022-12-01,"2022-23",20,"1","R5","NT","B",27.34
2022-12-01,"2022-23",20,"2","R4","NT","B",19.6
2022-12-01,"2022-23",20,"2","R5","NT","B",26.67
2022-12-01,"2022-23",20,"3","R4","NT","B",23.44
2022-12-01,"2022-23",20,"3","R5","NT","B",43.88
2022-12-01,"2022-23",20,"4","R4","NT","B",39.44
2022-12-01,"2022-23",20,"4","R5","NT","B",42.82
2022-12-01,"2022-23",20,"1","R4","NT","Ref",0.61
2022-12-01,"2022-23",20,"1","R5","NT","Ref",10.26
2022-12-01,"2022-23",20,"2","R4","NT","Ref",0.15
2022-12-01,"2022-23",20,"2","R5","NT","Ref",1.49
2022-12-01,"2022-23",20,"3","R4","NT","Ref",0.25
2022-12-01,"2022-23",20,"3","R5","NT","Ref",7.02
2022-12-01,"2022-23",20,"4","R4","NT","Ref",0.91
2022-12-01,"2022-23",20,"4","R5","NT","Ref",0.63
2022-12-01,"2022-23",20,"1","R4","NT","V",16.57
2022-12-01,"2022-23",20,"1","R5","NT","V",31.69
2022-12-01,"2022-23",20,"2","R4","NT","V",19.89
2022-12-01,"2022-23",20,"2","R5","NT","V",33.35
2022-12-01,"2022-23",20,"3","R4","NT","V",2.76
2022-12-01,"2022-23",20,"3","R5","NT","V",42.67
2022-12-01,"2022-23",20,"4","R4","NT","V",31
2022-12-01,"2022-23",20,"4","R5","NT","V",21.94
2022-12-23,"2022-23",23,"1","R4","P","B",23.91
2022-12-23,"2022-23",23,"1","R5","P","B",31.49
2022-12-23,"2022-23",23,"2","R4","P","B",38.84
2022-12-23,"2022-23",23,"2","R5","P","B",35.56
2022-12-23,"2022-23",23,"3","R4","P","B",17.71
2022-12-23,"2022-23",23,"3","R5","P","B",36.4
2022-12-23,"2022-23",23,"4","R4","P","B",57.15
2022-12-23,"2022-23",23,"4","R5","P","B",31.27
2022-12-23,"2022-23",23,"1","R4","P","Ref",0.75
2022-12-23,"2022-23",23,"1","R5","P","Ref",0.81
2022-12-23,"2022-23",23,"2","R4","P","Ref",1.45
2022-12-23,"2022-23",23,"2","R5","P","Ref",0.95
2022-12-23,"2022-23",23,"3","R4","P","Ref",0.67
2022-12-23,"2022-23",23,"3","R5","P","Ref",0.75
2022-12-23,"2022-23",23,"4","R4","P","Ref",0.17
2022-12-23,"2022-23",23,"4","R5","P","Ref",1.11
2022-12-23,"2022-23",23,"1","R4","P","V",33.5
2022-12-23,"2022-23",23,"1","R5","P","V",29.53
2022-12-23,"2022-23",23,"2","R4","P","V",15.48
2022-12-23,"2022-23",23,"2","R5","P","V",25.03
2022-12-23,"2022-23",23,"3","R4","P","V",14.91
2022-12-23,"2022-23",23,"3","R5","P","V",24.7
2022-12-23,"2022-23",23,"4","R4","P","V",0.36
2022-12-23,"2022-23",23,"4","R5","P","V",29.38
2022-12-23,"2022-23",23,"1","R4","H","B",32.72
2022-12-23,"2022-23",23,"1","R5","H","B",31.39
2022-12-23,"2022-23",23,"2","R4","H","B",31.06
2022-12-23,"2022-23",23,"2","R5","H","B",31.17
2022-12-23,"2022-23",23,"3","R4","H","B",31.05
2022-12-23,"2022-23",23,"3","R5","H","B",39.94
2022-12-23,"2022-23",23,"4","R4","H","B",20.38
2022-12-23,"2022-23",23,"4","R5","H","B",27.65
2022-12-23,"2022-23",23,"1","R4","H","Ref",0.19
2022-12-23,"2022-23",23,"1","R5","H","Ref",1.59
2022-12-23,"2022-23",23,"2","R4","H","Ref",0.65
2022-12-23,"2022-23",23,"2","R5","H","Ref",1.12
2022-12-23,"2022-23",23,"3","R4","H","Ref",0.54
2022-12-23,"2022-23",23,"3","R5","H","Ref",0.34
2022-12-23,"2022-23",23,"4","R4","H","Ref",0.31
2022-12-23,"2022-23",23,"4","R5","H","Ref",0.2
2022-12-23,"2022-23",23,"1","R4","H","V",9.32
2022-12-23,"2022-23",23,"1","R5","H","V",16.92
2022-12-23,"2022-23",23,"2","R4","H","V",18.11
2022-12-23,"2022-23",23,"2","R5","H","V",27.26
2022-12-23,"2022-23",23,"3","R4","H","V",12.12
2022-12-23,"2022-23",23,"3","R5","H","V",14.35
2022-12-23,"2022-23",23,"4","R4","H","V",20.48
2022-12-23,"2022-23",23,"4","R5","H","V",10.43
2022-12-23,"2022-23",23,"1","R4","NT","B",32.22
2022-12-23,"2022-23",23,"1","R5","NT","B",28.47
2022-12-23,"2022-23",23,"2","R4","NT","B",22.47
2022-12-23,"2022-23",23,"2","R5","NT","B",32.16
2022-12-23,"2022-23",23,"3","R4","NT","B",27.22
2022-12-23,"2022-23",23,"3","R5","NT","B",50.25
2022-12-23,"2022-23",23,"4","R4","NT","B",44.5
2022-12-23,"2022-23",23,"4","R5","NT","B",50.17
2022-12-23,"2022-23",23,"1","R4","NT","Ref",0.23
2022-12-23,"2022-23",23,"1","R5","NT","Ref",10.52
2022-12-23,"2022-23",23,"2","R4","NT","Ref",0.31
2022-12-23,"2022-23",23,"2","R5","NT","Ref",1.23
2022-12-23,"2022-23",23,"3","R4","NT","Ref",0.3
2022-12-23,"2022-23",23,"3","R5","NT","Ref",5.21
2022-12-23,"2022-23",23,"4","R4","NT","Ref",0.21
2022-12-23,"2022-23",23,"4","R5","NT","Ref",0.55
2022-12-23,"2022-23",23,"1","R4","NT","V",15.55
2022-12-23,"2022-23",23,"1","R5","NT","V",39.07
2022-12-23,"2022-23",23,"2","R4","NT","V",13.77
2022-12-23,"2022-23",23,"2","R5","NT","V",36.91
2022-12-23,"2022-23",23,"3","R4","NT","V",1.35
2022-12-23,"2022-23",23,"3","R5","NT","V",47.12
2022-12-23,"2022-23",23,"4","R4","NT","V",39.77
2022-12-23,"2022-23",23,"4","R5","NT","V",26.09
2023-01-12,"2022-23",26,"1","R4","P","B",21.93
2023-01-12,"2022-23",26,"1","R5","P","B",26.25
2023-01-12,"2022-23",26,"2","R4","P","B",33.17
2023-01-12,"2022-23",26,"2","R5","P","B",25.65
2023-01-12,"2022-23",26,"3","R4","P","B",19.48
2023-01-12,"2022-23",26,"3","R5","P","B",33.91
2023-01-12,"2022-23",26,"4","R4","P","B",25.57
2023-01-12,"2022-23",26,"4","R5","P","B",24.59
2023-01-12,"2022-23",26,"1","R4","P","Ref",1.5
2023-01-12,"2022-23",26,"1","R5","P","Ref",1.51
2023-01-12,"2022-23",26,"2","R4","P","Ref",3.36
2023-01-12,"2022-23",26,"2","R5","P","Ref",1.38
2023-01-12,"2022-23",26,"3","R4","P","Ref",1.14
2023-01-12,"2022-23",26,"3","R5","P","Ref",1.03
2023-01-12,"2022-23",26,"4","R4","P","Ref",2.49
2023-01-12,"2022-23",26,"4","R5","P","Ref",1.68
2023-01-12,"2022-23",26,"1","R4","P","V",25.07
2023-01-12,"2022-23",26,"1","R5","P","V",23.29
2023-01-12,"2022-23",26,"2","R4","P","V",16.13
2023-01-12,"2022-23",26,"2","R5","P","V",18.09
2023-01-12,"2022-23",26,"3","R4","P","V",15.83
2023-01-12,"2022-23",26,"3","R5","P","V",20.75
2023-01-12,"2022-23",26,"4","R4","P","V",1.02
2023-01-12,"2022-23",26,"4","R5","P","V",25.69
2023-01-12,"2022-23",26,"1","R4","H","B",29.89
2023-01-12,"2022-23",26,"1","R5","H","B",25.74
2023-01-12,"2022-23",26,"2","R4","H","B",24.2
2023-01-12,"2022-23",26,"2","R5","H","B",22.6
2023-01-12,"2022-23",26,"3","R4","H","B",25.74
2023-01-12,"2022-23",26,"3","R5","H","B",27.58
2023-01-12,"2022-23",26,"4","R4","H","B",16.88
2023-01-12,"2022-23",26,"4","R5","H","B",22.88
2023-01-12,"2022-23",26,"1","R4","H","Ref",1.09
2023-01-12,"2022-23",26,"1","R5","H","Ref",2.46
2023-01-12,"2022-23",26,"2","R4","H","Ref",0.55
2023-01-12,"2022-23",26,"2","R5","H","Ref",2.22
2023-01-12,"2022-23",26,"3","R4","H","Ref",1.14
2023-01-12,"2022-23",26,"3","R5","H","Ref",1.29
2023-01-12,"2022-23",26,"4","R4","H","Ref",7.12
2023-01-12,"2022-23",26,"4","R5","H","Ref",0.8
2023-01-12,"2022-23",26,"1","R4","H","V",9.32
2023-01-12,"2022-23",26,"1","R5","H","V",12.55
2023-01-12,"2022-23",26,"2","R4","H","V",14.62
2023-01-12,"2022-23",26,"2","R5","H","V",15.72
2023-01-12,"2022-23",26,"3","R4","H","V",12.35
2023-01-12,"2022-23",26,"3","R5","H","V",11.59
2023-01-12,"2022-23",26,"4","R4","H","V",16.07
2023-01-12,"2022-23",26,"4","R5","H","V",9.24
2023-01-12,"2022-23",26,"1","R4","NT","B",21.15
2023-01-12,"2022-23",26,"1","R5","NT","B",43.96
2023-01-12,"2022-23",26,"2","R4","NT","B",19.76
2023-01-12,"2022-23",26,"2","R5","NT","B",28.26
2023-01-12,"2022-23",26,"3","R4","NT","B",25.12
2023-01-12,"2022-23",26,"3","R5","NT","B",31.57
2023-01-12,"2022-23",26,"4","R4","NT","B",30.05
2023-01-12,"2022-23",26,"4","R5","NT","B",44.32
2023-01-12,"2022-23",26,"1","R4","NT","Ref",0.25
2023-01-12,"2022-23",26,"1","R5","NT","Ref",12.25
2023-01-12,"2022-23",26,"2","R4","NT","Ref",0.51
2023-01-12,"2022-23",26,"2","R5","NT","Ref",1.6
2023-01-12,"2022-23",26,"3","R4","NT","Ref",0.44
2023-01-12,"2022-23",26,"3","R5","NT","Ref",5.51
2023-01-12,"2022-23",26,"4","R4","NT","Ref",0.76
2023-01-12,"2022-23",26,"4","R5","NT","Ref",1.71
2023-01-12,"2022-23",26,"1","R4","NT","V",18.42
2023-01-12,"2022-23",26,"1","R5","NT","V",32.38
2023-01-12,"2022-23",26,"2","R4","NT","V",10.6
2023-01-12,"2022-23",26,"2","R5","NT","V",26.04
2023-01-12,"2022-23",26,"3","R4","NT","V",1.05
2023-01-12,"2022-23",26,"3","R5","NT","V",20.76
2023-01-12,"2022-23",26,"4","R4","NT","V",33.03
2023-01-12,"2022-23",26,"4","R5","NT","V",19.91
2023-01-26,"2022-23",28,"1","R4","P","B",14.88
2023-01-26,"2022-23",28,"1","R5","P","B",21.61
2023-01-26,"2022-23",28,"2","R4","P","B",27.09
2023-01-26,"2022-23",28,"2","R5","P","B",21.47
2023-01-26,"2022-23",28,"3","R4","P","B",20.93
2023-01-26,"2022-23",28,"3","R5","P","B",29.35
2023-01-26,"2022-23",28,"4","R4","P","B",14.5
2023-01-26,"2022-23",28,"4","R5","P","B",18.3
2023-01-26,"2022-23",28,"1","R4","P","Ref",4.24
2023-01-26,"2022-23",28,"1","R5","P","Ref",3.31
2023-01-26,"2022-23",28,"2","R4","P","Ref",2.42
2023-01-26,"2022-23",28,"2","R5","P","Ref",1.65
2023-01-26,"2022-23",28,"3","R4","P","Ref",2.27
2023-01-26,"2022-23",28,"3","R5","P","Ref",1.63
2023-01-26,"2022-23",28,"4","R4","P","Ref",5.37
2023-01-26,"2022-23",28,"4","R5","P","Ref",4.83
2023-01-26,"2022-23",28,"1","R4","P","V",19.85
2023-01-26,"2022-23",28,"1","R5","P","V",20.24
2023-01-26,"2022-23",28,"2","R4","P","V",15.32
2023-01-26,"2022-23",28,"2","R5","P","V",15.96
2023-01-26,"2022-23",28,"3","R4","P","V",14.85
2023-01-26,"2022-23",28,"3","R5","P","V",17.66
2023-01-26,"2022-23",28,"4","R4","P","V",11.7
2023-01-26,"2022-23",28,"4","R5","P","V",21.3
2023-01-26,"2022-23",28,"1","R4","H","B",25.71
2023-01-26,"2022-23",28,"1","R5","H","B",19.69
2023-01-26,"2022-23",28,"2","R4","H","B",19.14
2023-01-26,"2022-23",28,"2","R5","H","B",16.96
2023-01-26,"2022-23",28,"3","R4","H","B",19.17
2023-01-26,"2022-23",28,"3","R5","H","B",16.1
2023-01-26,"2022-23",28,"4","R4","H","B",13.04
2023-01-26,"2022-23",28,"4","R5","H","B",15.85
2023-01-26,"2022-23",28,"1","R4","H","Ref",2.52
2023-01-26,"2022-23",28,"1","R5","H","Ref",4.66
2023-01-26,"2022-23",28,"2","R4","H","Ref",0.99
2023-01-26,"2022-23",28,"2","R5","H","Ref",5.35
2023-01-26,"2022-23",28,"3","R4","H","Ref",3.41
2023-01-26,"2022-23",28,"3","R5","H","Ref",2.6
2023-01-26,"2022-23",28,"4","R4","H","Ref",11.77
2023-01-26,"2022-23",28,"4","R5","H","Ref",8.72
2023-01-26,"2022-23",28,"1","R4","H","V",9.31
2023-01-26,"2022-23",28,"1","R5","H","V",9.35
2023-01-26,"2022-23",28,"2","R4","H","V",11.88
2023-01-26,"2022-23",28,"2","R5","H","V",11.21
2023-01-26,"2022-23",28,"3","R4","H","V",11.21
2023-01-26,"2022-23",28,"3","R5","H","V",12.2
2023-01-26,"2022-23",28,"4","R4","H","V",14.51
2023-01-26,"2022-23",28,"4","R5","H","V",8.5
2023-01-26,"2022-23",28,"1","R4","NT","B",18.67
2023-01-26,"2022-23",28,"1","R5","NT","B",19.51
2023-01-26,"2022-23",28,"2","R4","NT","B",18.46
2023-01-26,"2022-23",28,"2","R5","NT","B",22.65
2023-01-26,"2022-23",28,"3","R4","NT","B",23.11
2023-01-26,"2022-23",28,"3","R5","NT","B",25.45
2023-01-26,"2022-23",28,"4","R4","NT","B",19.89
2023-01-26,"2022-23",28,"4","R5","NT","B",35.55
2023-01-26,"2022-23",28,"1","R4","NT","Ref",1.46
2023-01-26,"2022-23",28,"1","R5","NT","Ref",10.09
2023-01-26,"2022-23",28,"2","R4","NT","Ref",1.15
2023-01-26,"2022-23",28,"2","R5","NT","Ref",2.06
2023-01-26,"2022-23",28,"3","R4","NT","Ref",2.46
2023-01-26,"2022-23",28,"3","R5","NT","Ref",5.8
2023-01-26,"2022-23",28,"4","R4","NT","Ref",1.65
2023-01-26,"2022-23",28,"4","R5","NT","Ref",5.97
2023-01-26,"2022-23",28,"1","R4","NT","V",20.11
2023-01-26,"2022-23",28,"1","R5","NT","V",24.54
2023-01-26,"2022-23",28,"2","R4","NT","V",7.47
2023-01-26,"2022-23",28,"2","R5","NT","V",19.2
2023-01-26,"2022-23",28,"3","R4","NT","V",0.9
2023-01-26,"2022-23",28,"3","R5","NT","V",11.5
2023-01-26,"2022-23",28,"4","R4","NT","V",26.64
2023-01-26,"2022-23",28,"4","R5","NT","V",16.46
2023-02-09,"2022-23",30,"1","R4","P","B",11.97
2023-02-09,"2022-23",30,"1","R5","P","B",17.77
2023-02-09,"2022-23",30,"2","R4","P","B",20.21
2023-02-09,"2022-23",30,"2","R5","P","B",16.68
2023-02-09,"2022-23",30,"3","R4","P","B",21.6
2023-02-09,"2022-23",30,"3","R5","P","B",24.9
2023-02-09,"2022-23",30,"4","R4","P","B",12.24
2023-02-09,"2022-23",30,"4","R5","P","B",14.73
2023-02-09,"2022-23",30,"1","R4","P","Ref",8.75
2023-02-09,"2022-23",30,"1","R5","P","Ref",5.14
2023-02-09,"2022-23",30,"2","R4","P","Ref",2
2023-02-09,"2022-23",30,"2","R5","P","Ref",2.44
2023-02-09,"2022-23",30,"3","R4","P","Ref",5.52
2023-02-09,"2022-23",30,"3","R5","P","Ref",2.63
2023-02-09,"2022-23",30,"4","R4","P","Ref",7.51
2023-02-09,"2022-23",30,"4","R5","P","Ref",7.31
2023-02-09,"2022-23",30,"1","R4","P","V",16.21
2023-02-09,"2022-23",30,"1","R5","P","V",17.54
2023-02-09,"2022-23",30,"2","R4","P","V",14.13
2023-02-09,"2022-23",30,"2","R5","P","V",12.83
2023-02-09,"2022-23",30,"3","R4","P","V",14.96
2023-02-09,"2022-23",30,"3","R5","P","V",16.15
2023-02-09,"2022-23",30,"4","R4","P","V",14.76
2023-02-09,"2022-23",30,"4","R5","P","V",17.8
2023-02-09,"2022-23",30,"1","R4","H","B",22.6
2023-02-09,"2022-23",30,"1","R5","H","B",15.25
2023-02-09,"2022-23",30,"2","R4","H","B",14.66
2023-02-09,"2022-23",30,"2","R5","H","B",13.82
2023-02-09,"2022-23",30,"3","R4","H","B",14.96
2023-02-09,"2022-23",30,"3","R5","H","B",8.61
2023-02-09,"2022-23",30,"4","R4","H","B",9.96
2023-02-09,"2022-23",30,"4","R5","H","B",10.98
2023-02-09,"2022-23",30,"1","R4","H","Ref",4.7
2023-02-09,"2022-23",30,"1","R5","H","Ref",7.85
2023-02-09,"2022-23",30,"2","R4","H","Ref",2.96
2023-02-09,"2022-23",30,"2","R5","H","Ref",7.91
2023-02-09,"2022-23",30,"3","R4","H","Ref",6.58
2023-02-09,"2022-23",30,"3","R5","H","Ref",4.28
2023-02-09,"2022-23",30,"4","R4","H","Ref",11.23
2023-02-09,"2022-23",30,"4","R5","H","Ref",14.43
2023-02-09,"2022-23",30,"1","R4","H","V",9.44
2023-02-09,"2022-23",30,"1","R5","H","V",7.56
